-1.18144	0.0033662	-nan
-1.1812	0.00344173	-nan
-1.18096	0.00351886	-nan
-1.18072	0.00359762	-nan
-1.18048	0.00367803	-nan
-1.18023	0.00376012	-nan
-1.17999	0.00384394	-nan
-1.17975	0.00392952	-nan
-1.17951	0.00401688	-nan
-1.17927	0.00410606	-nan
-1.17902	0.0041971	-nan
-1.17878	0.00429004	-nan
-1.17854	0.0043849	-nan
-1.1783	0.00448173	-nan
-1.17806	0.00458057	-nan
-1.17781	0.00468144	-nan
-1.17757	0.0047844	-nan
-1.17733	0.00488948	-nan
-1.17709	0.00499672	-nan
-1.17685	0.00510616	-nan
-1.1766	0.00521785	-nan
-1.17636	0.00533182	-nan
-1.17612	0.00544812	-nan
-1.17588	0.00556679	-nan
-1.17564	0.00568788	-nan
-1.17539	0.00581143	-nan
-1.17515	0.00593749	-nan
-1.17491	0.0060661	-nan
-1.17467	0.00619731	-nan
-1.17443	0.00633118	-nan
-1.17418	0.00646774	-nan
-1.17394	0.00660705	-nan
-1.1737	0.00674916	-nan
-1.17346	0.00689413	-nan
-1.17322	0.00704199	-nan
-1.17297	0.00719281	-nan
-1.17273	0.00734665	-nan
-1.17249	0.00750354	-nan
-1.17225	0.00766356	-nan
-1.17201	0.00782676	-nan
-1.17176	0.00799319	-nan
-1.17152	0.00816291	-nan
-1.17128	0.00833599	-nan
-1.17104	0.00851248	-nan
-1.1708	0.00869244	-nan
-1.17055	0.00887594	-nan
-1.17031	0.00906304	-nan
-1.17007	0.0092538	-nan
-1.16983	0.00944829	-nan
-1.16959	0.00964658	-nan
-1.16934	0.00984873	-nan
-1.1691	0.0100548	-nan
-1.16886	0.0102649	-nan
-1.16862	0.010479	-nan
-1.16838	0.0106973	-nan
-1.16813	0.0109198	-nan
-1.16789	0.0111466	-nan
-1.16765	0.0113778	-nan
-1.16741	0.0116134	-nan
-1.16717	0.0118535	-nan
-1.16692	0.0120982	-nan
-1.16668	0.0123475	-nan
-1.16644	0.0126016	-nan
-1.1662	0.0128606	-nan
-1.16596	0.0131245	-nan
-1.16571	0.0133933	-nan
-1.16547	0.0136673	-nan
-1.16523	0.0139464	-nan
-1.16499	0.0142308	-nan
-1.16475	0.0145206	-nan
-1.1645	0.0148157	-nan
-1.16426	0.0151164	-nan
-1.16402	0.0154228	-nan
-1.16378	0.0157348	-nan
-1.16354	0.0160527	-nan
-1.16329	0.0163764	-nan
-1.16305	0.0167062	-nan
-1.16281	0.0170421	-nan
-1.16257	0.0173842	-nan
-1.16233	0.0177326	-nan
-1.16208	0.0180874	-nan
-1.16184	0.0184487	-nan
-1.1616	0.0188167	-nan
-1.16136	0.0191914	-nan
-1.16112	0.0195729	-nan
-1.16087	0.0199614	-nan
-1.16063	0.020357	-nan
-1.16039	0.0207597	-nan
-1.16015	0.0211698	-nan
-1.15991	0.0215872	-nan
-1.15966	0.0220122	-nan
-1.15942	0.0224449	-nan
-1.15918	0.0228853	-nan
-1.15894	0.0233336	-nan
-1.1587	0.0237899	-nan
-1.15845	0.0242544	-nan
-1.15821	0.0247272	-nan
-1.15797	0.0252083	-nan
-1.15773	0.025698	-nan
-1.15749	0.0261964	-nan
-1.15724	0.0267036	-nan
-1.157	0.0272197	-nan
-1.15676	0.0277449	-nan
-1.15652	0.0282793	-nan
-1.15628	0.0288231	-nan
-1.15603	0.0293764	-nan
-1.15579	0.0299394	-nan
-1.15555	0.0305121	-nan
-1.15531	0.0310948	-nan
-1.15507	0.0316876	-nan
-1.15482	0.0322906	-nan
-1.15458	0.0329041	-nan
-1.15434	0.0335281	-nan
-1.1541	0.0341628	-nan
-1.15386	0.0348084	-nan
-1.15361	0.035465	-nan
-1.15337	0.0361329	-nan
-1.15313	0.0368121	-nan
-1.15289	0.0375028	-nan
-1.15265	0.0382053	-nan
-1.1524	0.0389196	-nan
-1.15216	0.0396459	-nan
-1.15192	0.0403845	-nan
-1.15168	0.0411355	-nan
-1.15144	0.0418991	-nan
-1.15119	0.0426754	-nan
-1.15095	0.0434646	-nan
-1.15071	0.044267	-nan
-1.15047	0.0450827	-nan
-1.15023	0.0459119	-nan
-1.14998	0.0467547	-nan
-1.14974	0.0476115	-nan
-1.1495	0.0484823	-nan
-1.14926	0.0493674	-nan
-1.14902	0.050267	-nan
-1.14877	0.0511813	-nan
-1.14853	0.0521104	-nan
-1.14829	0.0530546	-nan
-1.14805	0.0540141	-nan
-1.14781	0.054989	-nan
-1.14756	0.0559797	-nan
-1.14732	0.0569863	-nan
-1.14708	0.058009	-nan
-1.14684	0.0590481	-nan
-1.1466	0.0601037	-nan
-1.14635	0.0611762	-nan
-1.14611	0.0622656	-nan
-1.14587	0.0633723	-nan
-1.14563	0.0644964	-nan
-1.14539	0.0656383	-nan
-1.14514	0.066798	-nan
-1.1449	0.0679759	-nan
-1.14466	0.0691722	-nan
-1.14442	0.0703871	-nan
-1.14418	0.0716209	-nan
-1.14393	0.0728738	-nan
-1.14369	0.0741461	-nan
-1.14345	0.0754379	-nan
-1.14321	0.0767496	-nan
-1.14297	0.0780814	-nan
-1.14272	0.0794335	-nan
-1.14248	0.0808063	-nan
-1.14224	0.0821998	-nan
-1.142	0.0836145	-nan
-1.14176	0.0850506	-nan
-1.14151	0.0865083	-nan
-1.14127	0.0879879	-nan
-1.14103	0.0894896	-nan
-1.14079	0.0910138	-nan
-1.14055	0.0925607	-nan
-1.1403	0.0941305	-nan
-1.14006	0.0957236	-nan
-1.13982	0.0973402	-nan
-1.13958	0.0989806	-nan
-1.13934	0.100645	-nan
-1.13909	0.102334	-nan
-1.13885	0.104047	-nan
-1.13861	0.105786	-nan
-1.13837	0.107549	-nan
-1.13813	0.109338	-nan
-1.13788	0.111153	-nan
-1.13764	0.112994	-nan
-1.1374	0.114861	-nan
-1.13716	0.116755	-nan
-1.13692	0.118676	-nan
-1.13667	0.120624	-nan
-1.13643	0.122599	-nan
-1.13619	0.124603	-nan
-1.13595	0.126635	-nan
-1.13571	0.128695	-nan
-1.13546	0.130783	-nan
-1.13522	0.132901	-nan
-1.13498	0.135048	-nan
-1.13474	0.137225	-nan
-1.1345	0.139432	-nan
-1.13425	0.141669	-nan
-1.13401	0.143937	-nan
-1.13377	0.146236	-nan
-1.13353	0.148566	-nan
-1.13329	0.150927	-nan
-1.13304	0.153321	-nan
-1.1328	0.155746	-nan
-1.13256	0.158204	-nan
-1.13232	0.160695	-nan
-1.13208	0.163219	-nan
-1.13183	0.165776	-nan
-1.13159	0.168368	-nan
-1.13135	0.170993	-nan
-1.13111	0.173653	-nan
-1.13087	0.176347	-nan
-1.13062	0.179077	-nan
-1.13038	0.181842	-nan
-1.13014	0.184642	-nan
-1.1299	0.187479	-nan
-1.12966	0.190352	-nan
-1.12941	0.193262	-nan
-1.12917	0.196209	-nan
-1.12893	0.199193	-nan
-1.12869	0.202215	-nan
-1.12845	0.205275	-nan
-1.1282	0.208373	-nan
-1.12796	0.21151	-nan
-1.12772	0.214686	-nan
-1.12748	0.217901	-nan
-1.12724	0.221156	-nan
-1.12699	0.224451	-nan
-1.12675	0.227786	-nan
-1.12651	0.231162	-nan
-1.12627	0.234578	-nan
-1.12603	0.238036	-nan
-1.12578	0.241536	-nan
-1.12554	0.245077	-nan
-1.1253	0.248661	-nan
-1.12506	0.252287	-nan
-1.12482	0.255956	-nan
-1.12457	0.259668	-nan
-1.12433	0.263423	-nan
-1.12409	0.267222	-nan
-1.12385	0.271066	-nan
-1.12361	0.274954	-nan
-1.12336	0.278886	-nan
-1.12312	0.282864	-nan
-1.12288	0.286886	-nan
-1.12264	0.290955	-nan
-1.1224	0.295069	-nan
-1.12215	0.29923	-nan
-1.12191	0.303437	-nan
-1.12167	0.307691	-nan
-1.12143	0.311992	-nan
-1.12119	0.31634	-nan
-1.12094	0.320736	-nan
-1.1207	0.32518	-nan
-1.12046	0.329672	-nan
-1.12022	0.334213	-nan
-1.11998	0.338802	-nan
-1.11973	0.34344	-nan
-1.11949	0.348128	-nan
-1.11925	0.352865	-nan
-1.11901	0.357652	-nan
-1.11877	0.362489	-nan
-1.11852	0.367376	-nan
-1.11828	0.372314	-nan
-1.11804	0.377302	-nan
-1.1178	0.382342	-nan
-1.11756	0.387433	-nan
-1.11731	0.392575	-nan
-1.11707	0.397769	-nan
-1.11683	0.403015	-nan
-1.11659	0.408312	-nan
-1.11635	0.413663	-nan
-1.1161	0.419065	-nan
-1.11586	0.42452	-nan
-1.11562	0.430029	-nan
-1.11538	0.43559	-nan
-1.11514	0.441204	-nan
-1.11489	0.446872	-nan
-1.11465	0.452594	-nan
-1.11441	0.458369	-nan
-1.11417	0.464198	-nan
-1.11393	0.470081	-nan
-1.11368	0.476018	-nan
-1.11344	0.482009	-nan
-1.1132	0.488055	-nan
-1.11296	0.494155	-nan
-1.11272	0.50031	-nan
-1.11247	0.506519	-nan
-1.11223	0.512783	-nan
-1.11199	0.519102	-nan
-1.11175	0.525476	-nan
-1.11151	0.531905	-nan
-1.11126	0.538389	-nan
-1.11102	0.544929	-nan
-1.11078	0.551523	-nan
-1.11054	0.558172	-nan
-1.1103	0.564877	-nan
-1.11005	0.571636	-nan
-1.10981	0.578451	-nan
-1.10957	0.585321	-nan
-1.10933	0.592246	-nan
-1.10909	0.599227	-nan
-1.10884	0.606262	-nan
-1.1086	0.613352	-nan
-1.10836	0.620498	-nan
-1.10812	0.627698	-nan
-1.10788	0.634953	-nan
-1.10763	0.642263	-nan
-1.10739	0.649627	-nan
-1.10715	0.657045	-nan
-1.10691	0.664518	-nan
-1.10667	0.672046	-nan
-1.10642	0.679627	-nan
-1.10618	0.687262	-nan
-1.10594	0.694951	-nan
-1.1057	0.702693	-nan
-1.10546	0.710489	-nan
-1.10521	0.718338	-nan
-1.10497	0.726239	-nan
-1.10473	0.734193	-nan
-1.10449	0.7422	-nan
-1.10425	0.750258	-nan
-1.104	0.758368	-nan
-1.10376	0.76653	-nan
-1.10352	0.774743	-nan
-1.10328	0.783007	-nan
-1.10304	0.791321	-nan
-1.10279	0.799686	-nan
-1.10255	0.8081	-nan
-1.10231	0.816563	-nan
-1.10207	0.825076	-nan
-1.10183	0.833637	-nan
-1.10158	0.842246	-nan
-1.10134	0.850903	-nan
-1.1011	0.859607	-nan
-1.10086	0.868358	-nan
-1.10062	0.877156	-nan
-1.10037	0.885998	-nan
-1.10013	0.894886	-nan
-1.09989	0.903819	20.4622
-1.09965	0.912796	11.4394
-1.09941	0.921817	8.80652
-1.09916	0.93088	7.42366
-1.09892	0.939985	6.53786
-1.09868	0.949133	5.90857
-1.09844	0.958321	5.43191
-1.0982	0.96755	5.05474
-1.09795	0.976818	4.74666
-1.09771	0.986126	4.48887
-1.09747	0.995472	4.26902
-1.09723	1.00486	4.07865
-1.09699	1.01428	3.91169
-1.09674	1.02373	3.76373
-1.0965	1.03322	3.6314
-1.09626	1.04275	3.51215
-1.09602	1.05231	3.40394
-1.09578	1.0619	3.30517
-1.09553	1.07153	3.21455
-1.09529	1.08118	3.13102
-1.09505	1.09087	3.05369
-1.09481	1.10058	2.98184
-1.09457	1.11032	2.91485
-1.09432	1.12009	2.85219
-1.09408	1.12989	2.79342
-1.09384	1.13971	2.73815
-1.0936	1.14956	2.68605
-1.09336	1.15943	2.63682
-1.09311	1.16932	2.59022
-1.09287	1.17924	2.54601
-1.09263	1.18917	2.504
-1.09239	1.19912	2.46401
-1.09215	1.20909	2.42588
-1.0919	1.21908	2.38948
-1.09166	1.22908	2.35468
-1.09142	1.2391	2.32137
-1.09118	1.24913	2.28943
-1.09094	1.25917	2.25879
-1.09069	1.26923	2.22935
-1.09045	1.27929	2.20104
-1.09021	1.28936	2.17378
-1.08997	1.29944	2.14752
-1.08973	1.30953	2.1222
-1.08948	1.31961	2.09775
-1.08924	1.32971	2.07414
-1.089	1.3398	2.05131
-1.08876	1.34989	2.02922
-1.08852	1.35998	2.00784
-1.08827	1.37007	1.98712
-1.08803	1.38016	1.96704
-1.08779	1.39024	1.94755
-1.08755	1.40031	1.92864
-1.08731	1.41038	1.91028
-1.08706	1.42043	1.89243
-1.08682	1.43047	1.87508
-1.08658	1.4405	1.85819
-1.08634	1.45052	1.84177
-1.0861	1.46052	1.82577
-1.08585	1.4705	1.81018
-1.08561	1.48046	1.795
-1.08537	1.4904	1.78019
-1.08513	1.50032	1.76574
-1.08489	1.51021	1.75164
-1.08464	1.52008	1.73788
-1.0844	1.52992	1.72445
-1.08416	1.53973	1.71132
-1.08392	1.54951	1.69849
-1.08368	1.55926	1.68594
-1.08343	1.56897	1.67368
-1.08319	1.57864	1.66168
-1.08295	1.58828	1.64993
-1.08271	1.59788	1.63844
-1.08247	1.60743	1.62718
-1.08222	1.61694	1.61616
-1.08198	1.62641	1.60536
-1.08174	1.63582	1.59477
-1.0815	1.64519	1.58439
-1.08126	1.65451	1.57422
-1.08101	1.66377	1.56424
-1.08077	1.67298	1.55445
-1.08053	1.68213	1.54485
-1.08029	1.69122	1.53542
-1.08005	1.70026	1.52617
-1.0798	1.70923	1.51708
-1.07956	1.71813	1.50816
-1.07932	1.72697	1.49939
-1.07908	1.73574	1.49078
-1.07884	1.74443	1.48231
-1.07859	1.75306	1.47399
-1.07835	1.76161	1.46581
-1.07811	1.77008	1.45776
-1.07787	1.77848	1.44985
-1.07763	1.78679	1.44207
-1.07738	1.79502	1.43441
-1.07714	1.80317	1.42688
-1.0769	1.81123	1.41947
-1.07666	1.8192	1.41217
-1.07642	1.82708	1.40498
-1.07617	1.83487	1.39791
-1.07593	1.84256	1.39094
-1.07569	1.85016	1.38407
-1.07545	1.85765	1.37731
-1.07521	1.86504	1.37065
-1.07496	1.87234	1.36409
-1.07472	1.87952	1.35762
-1.07448	1.8866	1.35124
-1.07424	1.89357	1.34495
-1.074	1.90042	1.33875
-1.07375	1.90717	1.33264
-1.07351	1.91379	1.32661
-1.07327	1.9203	1.32067
-1.07303	1.92669	1.3148
-1.07279	1.93296	1.30902
-1.07254	1.9391	1.30331
-1.0723	1.94512	1.29767
-1.07206	1.95101	1.29211
-1.07182	1.95677	1.28663
-1.07158	1.9624	1.28121
-1.07133	1.96789	1.27586
-1.07109	1.97325	1.27058
-1.07085	1.97847	1.26537
-1.07061	1.98355	1.26022
-1.07037	1.98849	1.25513
-1.07012	1.99328	1.25011
-1.06988	1.99793	1.24514
-1.06964	2.00243	1.24024
-1.0694	2.00678	1.23539
-1.06916	2.01098	1.23061
-1.06891	2.01503	1.22588
-1.06867	2.01892	1.2212
-1.06843	2.02266	1.21658
-1.06819	2.02623	1.21201
-1.06795	2.02964	1.20749
-1.0677	2.0329	1.20303
-1.06746	2.03598	1.19861
-1.06722	2.03891	1.19425
-1.06698	2.04166	1.18993
-1.06674	2.04425	1.18566
-1.06649	2.04666	1.18144
-1.06625	2.0489	1.17726
-1.06601	2.05097	1.17313
-1.06577	2.05286	1.16904
-1.06553	2.05457	1.16499
-1.06528	2.05611	1.16099
-1.06504	2.05746	1.15703
-1.0648	2.05863	1.15311
-1.06456	2.05962	1.14923
-1.06432	2.06042	1.14539
-1.06407	2.06104	1.14159
-1.06383	2.06147	1.13783
-1.06359	2.06171	1.1341
-1.06335	2.06176	1.13042
-1.06311	2.06162	1.12677
-1.06286	2.06129	1.12315
-1.06262	2.06076	1.11957
-1.06238	2.06004	1.11603
-1.06214	2.05912	1.11252
-1.0619	2.058	1.10904
-1.06165	2.05669	1.1056
-1.06141	2.05518	1.10219
-1.06117	2.05346	1.09881
-1.06093	2.05155	1.09546
-1.06069	2.04943	1.09215
-1.06044	2.04711	1.08886
-1.0602	2.04459	1.08561
-1.05996	2.04186	1.08238
-1.05972	2.03893	1.07919
-1.05948	2.03579	1.07602
-1.05923	2.03245	1.07288
-1.05899	2.0289	1.06977
-1.05875	2.02515	1.06669
-1.05851	2.02118	1.06363
-1.05827	2.01701	1.0606
-1.05802	2.01263	1.0576
-1.05778	2.00804	1.05462
-1.05754	2.00324	1.05167
-1.0573	1.99823	1.04875
-1.05706	1.99302	1.04585
-1.05681	1.98759	1.04297
-1.05657	1.98196	1.04012
-1.05633	1.97612	1.03729
-1.05609	1.97006	1.03449
-1.05585	1.9638	1.03171
-1.0556	1.95733	1.02895
-1.05536	1.95065	1.02621
-1.05512	1.94377	1.0235
-1.05488	1.93667	1.02081
-1.05464	1.92937	1.01814
-1.05439	1.92187	1.01549
-1.05415	1.91415	1.01287
-1.05391	1.90623	1.01026
-1.05367	1.89811	1.00767
-1.05343	1.88978	1.00511
-1.05318	1.88125	1.00256
-1.05294	1.87252	1.00004
-1.0527	1.86358	0.997534
-1.05246	1.85445	0.995048
-1.05222	1.84511	0.992581
-1.05197	1.83558	0.990133
-1.05173	1.82585	0.987703
-1.05149	1.81592	0.985292
-1.05125	1.80581	0.982898
-1.05101	1.79549	0.980523
-1.05076	1.78499	0.978166
-1.05052	1.7743	0.975825
-1.05028	1.76341	0.973502
-1.05004	1.75234	0.971197
-1.0498	1.74109	0.968908
-1.04955	1.72965	0.966635
-1.04931	1.71804	0.964379
-1.04907	1.70624	0.962139
-1.04883	1.69426	0.959916
-1.04859	1.68211	0.957708
-1.04834	1.66979	0.955516
-1.0481	1.6573	0.953339
-1.04786	1.64463	0.951178
-1.04762	1.6318	0.949031
-1.04738	1.61881	0.9469
-1.04713	1.60566	0.944784
-1.04689	1.59234	0.942682
-1.04665	1.57887	0.940594
-1.04641	1.56525	0.938521
-1.04617	1.55148	0.936462
-1.04592	1.53755	0.934417
-1.04568	1.52349	0.932386
-1.04544	1.50928	0.930368
-1.0452	1.49493	0.928364
-1.04496	1.48044	0.926373
-1.04471	1.46582	0.924396
-1.04447	1.45107	0.922431
-1.04423	1.4362	0.92048
-1.04399	1.4212	0.918541
-1.04375	1.40608	0.916615
-1.0435	1.39084	0.914701
-1.04326	1.37549	0.9128
-1.04302	1.36003	0.910911
-1.04278	1.34447	0.909034
-1.04254	1.3288	0.907169
-1.04229	1.31304	0.905316
-1.04205	1.29718	0.903474
-1.04181	1.28122	0.901645
-1.04157	1.26518	0.899827
-1.04133	1.24906	0.89802
-1.04108	1.23286	0.896224
-1.04084	1.21658	0.89444
-1.0406	1.20024	0.892666
-1.04036	1.18382	0.890904
-1.04012	1.16734	0.889152
-1.03987	1.15081	0.887411
-1.03963	1.13422	0.885681
-1.03939	1.11758	0.883961
-1.03915	1.10089	0.882251
-1.03891	1.08417	0.880552
-1.03866	1.0674	0.878863
-1.03842	1.05061	0.877184
-1.03818	1.03378	0.875515
-1.03794	1.01694	0.873856
-1.0377	1.00007	0.872206
-1.03745	0.983196	0.870567
-1.03721	0.966309	0.868936
-1.03697	0.949417	0.867316
-1.03673	0.932527	0.865705
-1.03649	0.915641	0.864103
-1.03624	0.898766	0.86251
-1.036	0.881905	0.860927
-1.03576	0.865065	0.859352
-1.03552	0.848249	0.857787
-1.03528	0.831462	0.85623
-1.03503	0.81471	0.854682
-1.03479	0.797998	0.853143
-1.03455	0.78133	0.851613
-1.03431	0.764712	0.850091
-1.03407	0.748147	0.848577
-1.03382	0.731643	0.847072
-1.03358	0.715202	0.845576
-1.03334	0.698832	0.844087
-1.0331	0.682535	0.842607
-1.03286	0.666319	0.841135
-1.03261	0.650187	0.839671
-1.03237	0.634144	0.838215
-1.03213	0.618196	0.836767
-1.03189	0.602348	0.835326
-1.03165	0.586604	0.833894
-1.0314	0.570971	0.832469
-1.03116	0.555451	0.831051
-1.03092	0.540052	0.829641
-1.03068	0.524777	0.828239
-1.03044	0.509632	0.826844
-1.03019	0.494621	0.825456
-1.02995	0.479751	0.824076
-1.02971	0.465024	0.822703
-1.02947	0.450447	0.821337
-1.02923	0.436024	0.819978
-1.02898	0.42176	0.818627
-1.02874	0.407659	0.817282
-1.0285	0.393728	0.815944
-1.02826	0.379969	0.814613
-1.02802	0.366389	0.813289
-1.02777	0.352991	0.811971
-1.02753	0.33978	0.81066
-1.02729	0.326761	0.809356
-1.02705	0.313938	0.808059
-1.02681	0.301316	0.806768
-1.02656	0.2889	0.805483
-1.02632	0.276692	0.804205
-1.02608	0.264699	0.802933
-1.02584	0.252924	0.801668
-1.0256	0.241371	0.800408
-1.02535	0.230044	0.799155
-1.02511	0.218948	0.797909
-1.02487	0.208086	0.796668
-1.02463	0.197463	0.795433
-1.02439	0.187082	0.794204
-1.02414	0.176947	0.792982
-1.0239	0.167062	0.791765
-1.02366	0.15743	0.790554
-1.02342	0.148056	0.789349
-1.02318	0.138941	0.78815
-1.02293	0.130091	0.786956
-1.02269	0.121508	0.785768
-1.02245	0.113195	0.784586
-1.02221	0.105155	0.783409
-1.02197	0.0973922	0.782238
-1.02172	0.0899087	0.781073
-1.02148	0.0827076	0.779912
-1.02124	0.0757915	0.778758
-1.021	0.0691632	0.777608
-1.02076	0.0628253	0.776464
-1.02051	0.0567801	0.775326
-1.02027	0.05103	0.774192
-1.02003	0.0455773	0.773064
-1.01979	0.0404241	0.771941
-1.01955	0.0355722	0.770823
-1.0193	0.031024	0.769711
-1.01906	0.0267809	0.768603
-1.01882	0.0228447	0.7675
-1.01858	0.019217	0.766403
-1.01834	0.0158992	0.76531
-1.01809	0.0128928	0.764222
-1.01785	0.0101987	0.763139
-1.01761	0.00781825	0.762061
-1.01737	0.0057523	0.760988
-1.01713	0.00400172	0.75992
-1.01688	0.00256728	0.758856
-1.01664	0.00144946	0.757797
-1.0164	0.000648795	0.756742
-1.01616	0.000165601	0.755693
-1.01592	6.98385e-08	0.754648
-1.01567	0.000152278	0.753607
-1.01543	0.000622153	0.752571
-1.01519	0.00140952	0.75154
-1.01495	0.00251402	0.750513
-1.01471	0.00393516	0.74949
-1.01446	0.00567242	0.748472
-1.01422	0.00772504	0.747458
-1.01398	0.0100921	0.746449
-1.01374	0.0127726	0.745444
-1.0135	0.0157654	0.744443
-1.01325	0.0190692	0.743446
-1.01301	0.0226826	0.742454
-1.01277	0.0266041	0.741466
-1.01253	0.0308318	0.740482
-1.01229	0.035364	0.739502
-1.01204	0.0401988	0.738526
-1.0118	0.0453337	0.737555
-1.01156	0.0507668	0.736587
-1.01132	0.0564959	0.735623
-1.01108	0.0625178	0.734664
-1.01083	0.0688304	0.733708
-1.01059	0.0754306	0.732757
-1.01035	0.0823154	0.731809
-1.01011	0.089482	0.730865
-1.00987	0.0969268	0.729925
-1.00962	0.104647	0.728989
-1.00938	0.112638	0.728057
-1.00914	0.120898	0.727128
-1.0089	0.129421	0.726204
-1.00866	0.138205	0.725283
-1.00841	0.147244	0.724365
-1.00817	0.156537	0.723452
-1.00793	0.166076	0.722542
-1.00769	0.175859	0.721635
-1.00745	0.18588	0.720733
-1.0072	0.196136	0.719834
-1.00696	0.206621	0.718938
-1.00672	0.217331	0.718046
-1.00648	0.228259	0.717158
-1.00624	0.239401	0.716273
-1.00599	0.250753	0.715391
-1.00575	0.262308	0.714514
-1.00551	0.274061	0.713639
-1.00527	0.286006	0.712768
-1.00503	0.298139	0.7119
-1.00478	0.310451	0.711036
-1.00454	0.322939	0.710175
-1.0043	0.335595	0.709317
-1.00406	0.348413	0.708463
-1.00382	0.361388	0.707611
-1.00357	0.374513	0.706764
-1.00333	0.387782	0.705919
-1.00309	0.401188	0.705078
-1.00285	0.414724	0.704239
-1.00261	0.428384	0.703404
-1.00236	0.442161	0.702573
-1.00212	0.456047	0.701744
-1.00188	0.470038	0.700918
-1.00164	0.484124	0.700096
-1.0014	0.498299	0.699276
-1.00115	0.512555	0.69846
-1.00091	0.526888	0.697647
-1.00067	0.541286	0.696837
-1.00043	0.555746	0.696029
-1.00019	0.570258	0.695225
-0.999944	0.584814	0.694424
-0.999702	0.599409	0.693626
-0.99946	0.614034	0.69283
-0.999218	0.628682	0.692038
-0.998976	0.643344	0.691248
-0.998734	0.658014	0.690462
-0.998492	0.672684	0.689678
-0.99825	0.687347	0.688897
-0.998008	0.701993	0.688119
-0.997766	0.716615	0.687344
-0.997524	0.731207	0.686571
-0.997282	0.74576	0.685802
-0.99704	0.760267	0.685035
-0.996798	0.774719	0.68427
-0.996556	0.789109	0.683509
